"word","position_score","psi","zeta","abs_zeta","political_leaning","frequency","position_rank","discrimination_rank"
"südeuropa",-1.13574030950658,0.0792291399316819,-1.18163522533282,1.18163522533282,"left",9,1190,4336.5
"tierschutzes",-1.13574030950658,0.0792291399316819,-1.18163522533282,1.18163522533282,"left",9,1191,4336.5
"unteilbar",-1.1357392141901,0.521062632876515,-1.47375718092361,1.47375718092361,"left",14,1192,2763
"sinti",-1.13541497269909,1.43757257893996,-2.32980480244938,2.32980480244938,"left",35,1193,1073
"tatsächlicher",-1.13538925872304,-0.508320188887761,-0.880571154288618,0.880571154288618,"left",5,1194,7353.5
"interpretiert",-1.13538925872304,-0.508320188887761,-0.880571154288618,0.880571154288618,"left",5,1195,7353.5
"westlicher",-1.13538925872304,-0.508320188887761,-0.880571154288618,0.880571154288618,"left",5,1196,7353.5
"schutzräumen",-1.13538925872304,-0.508320188887761,-0.880571154288618,0.880571154288618,"left",5,1197,7353.5
"bildungsangebote",-1.13477850115762,0.590704784497422,-1.52468810978991,1.52468810978991,"left",15,1198,2593
"widerstände",-1.13470757866814,-0.0378559721958005,-1.113431838054,1.113431838054,"left",8,1199,4880.5
"ausspähung",-1.13470757866814,-0.0378559721958005,-1.113431838054,1.113431838054,"left",8,1200,4880.5
"einlagen",-1.13369219588813,0.185972956559051,-1.24416698116739,1.24416698116739,"left",10,1201,3901.5
"gestaltete",-1.13369219588813,0.185972956559051,-1.24416698116739,1.24416698116739,"left",10,1202,3901.5
"hergestellt",-1.13359249591063,1.46697405495863,-2.36051264322542,2.36051264322542,"left",36,1203,1057
"waldwirtschaft",-1.13338610255915,-0.170495536136225,-1.04077115636312,1.04077115636312,"left",7,1204,5500
"privatwirtschaftliche",-1.13279392598255,0.368900160445485,-1.36224920680862,1.36224920680862,"left",12,1205,3250
"innenversicherung",-1.13277661469118,0.523062505921543,-1.47138340914366,1.47138340914366,"left",14,1206,2772
"rheinmetall",-1.13254913670682,0.0813830233696435,-1.17958475846358,1.17958475846358,"left",9,1207,4348
"benachteiligungen",-1.13219226229002,1.14249535577887,-2.00451770614881,2.00451770614881,"left",26,1208,1469
"gästinnen",-1.13191205520868,0.449536837245352,-1.41719094643308,1.41719094643308,"left",13,1209,2991
"istanbul-konvention",-1.13182841063866,0.592693986313102,-1.52223763516904,1.52223763516904,"left",15,1210,2599
"befugnissen",-1.13177572868633,0.282574518076662,-1.30352886667202,1.30352886667202,"left",11,1211,3526.5
"aushöhlung",-1.13177572868633,0.282574518076662,-1.30352886667202,1.30352886667202,"left",11,1212,3526.5
"radfahren",-1.13163509308794,-0.323466634844931,-0.962645798300003,0.962645798300003,"left",6,1213,6425
"schuldnerberatung",-1.13163509308794,-0.323466634844931,-0.962645798300003,0.962645798300003,"left",6,1214,6425
"residenzpflicht",-1.13163509308794,-0.323466634844931,-0.962645798300003,0.962645798300003,"left",6,1215,6425
"nationalistische",-1.13163509308794,-0.323466634844931,-0.962645798300003,0.962645798300003,"left",6,1216,6425
"unternehmensebene",-1.13163509308794,-0.323466634844931,-0.962645798300003,0.962645798300003,"left",6,1217,6425
"bauliche",-1.13141701875028,0.28281590627798,-1.30327300841888,1.30327300841888,"left",11,1218,3528
"gehalt",-1.13131623085748,0.82942741794134,-1.71274178567473,1.71274178567473,"left",19,1219,2054
"massiver",-1.13016323510786,0.188348640154192,-1.24176828268178,1.24176828268178,"left",10,1220,3916
"umkehren",-1.12980674038174,0.525060319457701,-1.4689924411681,1.4689924411681,"left",14,1221,2782
"pioniere",-1.12920445910336,-0.504154799118958,-0.877600295537021,0.877600295537021,"left",5,1222,7388.5
"syrische",-1.12920445910336,-0.504154799118958,-0.877600295537021,0.877600295537021,"left",5,1223,7388.5
"innovationsförderung",-1.12920445910336,-0.504154799118958,-0.877600295537021,0.877600295537021,"left",5,1224,7388.5
"bundestariftreuegesetz",-1.12920445910336,-0.504154799118958,-0.877600295537021,0.877600295537021,"left",5,1225,7388.5
"bodenfonds",-1.12920445910336,-0.504154799118958,-0.877600295537021,0.877600295537021,"left",5,1226,7388.5
"manipulationen",-1.12920445910336,-0.504154799118958,-0.877600295537021,0.877600295537021,"left",5,1227,7388.5
"musikschule",-1.12920445910336,-0.504154799118958,-0.877600295537021,0.877600295537021,"left",5,1228,7388.5
"sportlerinnen",-1.12920445910336,-0.504154799118958,-0.877600295537021,0.877600295537021,"left",5,1229,7388.5
"mio",-1.12912306824345,0.719675246416261,-1.61814253624483,1.61814253624483,"left",17,1230,2299
"betätigung",-1.129072611997,0.0837203336031157,-1.17733895057829,1.17733895057829,"left",9,1231,4366
"verschieden",-1.12856539384166,0.284731237935293,-1.30123378808107,1.30123378808107,"left",11,1232,3542.5
"härten",-1.12856539384166,0.284731237935293,-1.30123378808107,1.30123378808107,"left",11,1233,3542.5
"kulturschaffende",-1.12829792682064,0.189600375484886,-1.24049491559418,1.24049491559418,"left",10,1234,3926
"bäuer",-1.12829792682064,0.189600375484886,-1.24049491559418,1.24049491559418,"left",10,1235,3926
"familien-budget",-1.12829792682064,0.189600375484886,-1.24049491559418,1.24049491559418,"left",10,1236,3926
"überführt",-1.12684444007543,1.10686457423133,-1.95982166634577,1.95982166634577,"left",25,1237,1537
"existenzsichernden",-1.12673415432388,-0.0324959138741517,-1.10857495077832,1.10857495077832,"left",8,1238,4932
"existenzminimum",-1.12670968518095,1.55164056221253,-2.44763409704619,2.44763409704619,"left",39,1239,970
"kinderzeit",-1.12656751518235,0.0853986061001252,-1.17571293375485,1.17571293375485,"left",9,1240,4375
"sportstätten",-1.12559614041807,0.933345893859733,-1.79496539792295,1.79496539792295,"left",21,1241,1847
"händler",-1.12516370135217,0.0863369064639438,-1.17479890775744,1.17479890775744,"left",9,1242,4377
"verpflichtendes",-1.12516370135217,0.0863369064639438,-1.17479890775744,1.17479890775744,"left",9,1243,4377
"niedrigschwellig",-1.12516370135217,0.0863369064639438,-1.17479890775744,1.17479890775744,"left",9,1244,4377
"steuerpakt",-1.12441329926254,-0.0309452062351817,-1.10714960013687,1.10714960013687,"left",8,1245,4966.5
"mobilpass",-1.12441329926254,-0.0309452062351817,-1.10714960013687,1.10714960013687,"left",8,1246,4966.5
"unionsbürger",-1.12441329926254,-0.0309452062351817,-1.10714960013687,1.10714960013687,"left",8,1247,4966.5
"innenfonds",-1.12441329926254,-0.0309452062351817,-1.10714960013687,1.10714960013687,"left",8,1248,4966.5
"ungleichgewichte",-1.1235844771705,0.455115361684164,-1.41069385871894,1.41069385871894,"left",13,1249,3017
"schlechteren",-1.1228381604184,-0.029895192313441,-1.10617924459503,1.10617924459503,"left",8,1250,4976
"zwischenschritt",-1.1228381604184,-0.029895192313441,-1.10617924459503,1.10617924459503,"left",8,1251,4976
"wettlauf",-1.1228381604184,-0.029895192313441,-1.10617924459503,1.10617924459503,"left",8,1252,4976
"kohleausstieg",-1.12236455794639,1.35671449506491,-2.21177402511663,2.21177402511663,"left",32,1253,1195
"hardware",-1.12189579120183,0.376197173301499,-1.35407492868398,1.35407492868398,"left",12,1254,3289
"freising",-1.12165782945069,-0.162641047417814,-1.03405428224244,1.03405428224244,"left",7,1255,5569
"klimakrise",-1.12164572819437,2.42405634461676,-3.7690582880051,3.7690582880051,"left",93,1256,323
"mietspiegel",-1.12045677656872,0.531304325891403,-1.46139082383567,1.46139082383567,"left",14,1257,2814
"vergabe",-1.12015004441926,2.03558538626788,-3.0995450346353,3.0995450346353,"left",63,1258,530
"mediatheken",-1.11986371418934,-0.161449141366636,-1.0330157361421,1.0330157361421,"left",7,1259,5581
"verlängerte",-1.11986371418934,-0.161449141366636,-1.0330157361421,1.0330157361421,"left",7,1260,5581
"diskriminierungsfrei",-1.11986371418934,-0.161449141366636,-1.0330157361421,1.0330157361421,"left",7,1261,5581
"repressive",-1.11986371418934,-0.161449141366636,-1.0330157361421,1.0330157361421,"left",7,1262,5581
"stationiert",-1.11986371418934,-0.161449141366636,-1.0330157361421,1.0330157361421,"left",7,1263,5581
"fossilen",-1.11905951223831,1.78499444269655,-2.73186856928496,2.73186856928496,"left",49,1264,745
"flugverkehr",-1.11903737720241,1.07124265005112,-1.9118859363389,1.9118859363389,"left",24,1265,1629
"schwule",-1.11880336961801,0.889076212114149,-1.74507546338585,1.74507546338585,"left",20,1266,1972
"carsharing",-1.11878567174337,0.19594076134411,-1.23394241135934,1.23394241135934,"left",10,1267,3963
"allgemeinheit",-1.11840429354549,1.58248783165409,-2.46735529770222,2.46735529770222,"left",40,1268,953
"stürme",-1.11800849616676,-0.314370011857794,-0.955389630369196,0.955389630369196,"left",6,1269,6540.5
"finanzreform",-1.11800849616676,-0.314370011857794,-0.955389630369196,0.955389630369196,"left",6,1270,6540.5
"bürgerinnenrechte",-1.11800849616676,-0.314370011857794,-0.955389630369196,0.955389630369196,"left",6,1271,6540.5
"indigener",-1.11800849616676,-0.314370011857794,-0.955389630369196,0.955389630369196,"left",6,1272,6540.5
"starkem",-1.11800849616676,-0.314370011857794,-0.955389630369196,0.955389630369196,"left",6,1273,6540.5
"mitgliedsländern",-1.11800849616676,-0.314370011857794,-0.955389630369196,0.955389630369196,"left",6,1274,6540.5
"zugangswege",-1.11800849616676,-0.314370011857794,-0.955389630369196,0.955389630369196,"left",6,1275,6540.5
"kund",-1.11800849616676,-0.314370011857794,-0.955389630369196,0.955389630369196,"left",6,1276,6540.5
"seltener",-1.11752340740104,0.196776722173067,-1.23306551153672,1.23306551153672,"left",10,1277,3967
"journalistinnen",-1.1171217552888,0.727670710010508,-1.60735644713001,1.60735644713001,"left",17,1278,2324
"solo-selbstständige",-1.11592464824248,-0.312991908768374,-0.954266198680289,0.954266198680289,"left",6,1279,6555
"streiks",-1.11488983371736,0.198516781242863,-1.2312303904154,1.2312303904154,"left",10,1280,3979
"sozialem",-1.1143700553383,0.381181114774176,-1.34834758260716,1.34834758260716,"left",12,1281,3312
"stoppen",-1.11420118965691,2.78673490828798,-4.48843990053792,4.48843990053792,"left",133,1282,205
"selbständige",-1.11361870304255,1.63443919526596,-2.52145068163815,2.52145068163815,"left",42,1283,892
"lobbys",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1284,7490
"merkel-koalition",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1285,7490
"giftige",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1286,7490
"beschäftigtendatenschutz",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1287,7490
"offensteht",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1288,7490
"bedarfszuschuss",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1289,7490
"gülle",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1290,7490
"verwerterinnen",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1291,7490
"zeitpolitik",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1292,7490
"menschenfeindliche",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1293,7490
"euratom",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1294,7490
"abgasfreie",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1295,7490
"lichen",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1296,7490
"sor-gen",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1297,7490
"innenschaft",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1298,7490
"garantiesicherung",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1299,7490
"berufswege",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1300,7490
"schrobenhausen",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1301,7490
"mobbing-report",-1.11294598433177,-0.493349596430722,-0.869650163868715,0.869650163868715,"left",5,1302,7490
"mobbing",-1.11261410584937,0.462380222744678,-1.40200367270388,1.40200367270388,"left",13,1303,3051
"finanzschwache",-1.11258277604866,-0.0231069827381166,-1.099802530936,1.099802530936,"left",8,1304,5042.5
"kapitaleinkommen",-1.11258277604866,-0.0231069827381166,-1.099802530936,1.099802530936,"left",8,1305,5042.5
"psychischer",-1.11180570043977,0.60601262543747,-1.50529932197603,1.50529932197603,"left",15,1306,2642
"fernverkehr",-1.10919904440913,0.790044616945656,-1.64651425691435,1.64651425691435,"left",18,1307,2224
"u.a",-1.10820674253194,1.11919838884913,-1.93932961887681,1.93932961887681,"left",25,1308,1579
"geschlechtersensible",-1.10818531927587,-0.153753268847915,-1.0261841310212,1.0261841310212,"left",7,1309,5691.5
"wohnsitz",-1.10818531927587,-0.153753268847915,-1.0261841310212,1.0261841310212,"left",7,1310,5691.5
"transformationsprozesse",-1.10818531927587,-0.153753268847915,-1.0261841310212,1.0261841310212,"left",7,1311,5691.5
"verwandte",-1.10818531927587,-0.153753268847915,-1.0261841310212,1.0261841310212,"left",7,1312,5691.5
"überschüsse",-1.10773969773693,-0.0199303707542026,-1.09675568605276,1.09675568605276,"left",8,1313,5066
"gewinne",-1.10650417975846,2.41229498565964,-3.69637700017982,3.69637700017982,"left",91,1314,342
"kreativen",-1.1059353489896,1.30300417330961,-2.1216488233207,2.1216488233207,"left",30,1315,1301
"müttern",-1.10587566700818,0.540903064571073,-1.44931207418329,1.44931207418329,"left",14,1316,2876
"repression",-1.10579331426063,0.846338445747653,-1.68831709616792,1.68831709616792,"left",19,1317,2120
"geregelte",-1.10551126064056,0.0993080307554693,-1.16179000400969,1.16179000400969,"left",9,1318,4483.5
"friedensförderung",-1.10551126064056,0.0993080307554693,-1.16179000400969,1.16179000400969,"left",9,1319,4483.5
"destabilisierung",-1.10515153968243,-0.0182404468946484,-1.09511813369649,1.09511813369649,"left",8,1320,5080
"beratungs",-1.10486395275839,0.947027897465006,-1.77399870952071,1.77399870952071,"left",21,1321,1907
"wirtschaftsförderung",-1.10468645945104,0.898353389963769,-1.73106745213625,1.73106745213625,"left",20,1322,2002
"einschränkung",-1.10459762149857,2.01355285896363,-3.02302369708057,3.02302369708057,"left",61,1323,564
"unfälle",-1.10334109264456,0.206082047834383,-1.22309429756701,1.22309429756701,"left",10,1324,4010
"spekulative",-1.1023643023091,-0.304108587860201,-0.946866606285923,0.946866606285923,"left",6,1325,6650.5
"suchthilfe",-1.1023643023091,-0.304108587860201,-0.946866606285923,0.946866606285923,"left",6,1326,6650.5
"orientierten",-1.1023643023091,-0.304108587860201,-0.946866606285923,0.946866606285923,"left",6,1327,6650.5
"gewaltschutzgesetz",-1.1023643023091,-0.304108587860201,-0.946866606285923,0.946866606285923,"left",6,1328,6650.5
"scheinselbständigkeit",-1.1023643023091,-0.304108587860201,-0.946866606285923,0.946866606285923,"left",6,1329,6650.5
"fußgänger",-1.1023643023091,-0.304108587860201,-0.946866606285923,0.946866606285923,"left",6,1330,6650.5
"szene",-1.10196928474298,1.16248505596324,-1.97060650522465,1.97060650522465,"left",26,1331,1519
"hocheffiziente",-1.10079522805378,-0.015408093552788,-1.09234723378112,1.09234723378112,"left",8,1332,5112.5
"solo-selbständige",-1.10079522805378,-0.015408093552788,-1.09234723378112,1.09234723378112,"left",8,1333,5112.5
"wirtschaftsweise",-1.10071683050665,1.0406954137228,-1.85208001238395,1.85208001238395,"left",23,1334,1749
"sensibilisiert",-1.10058458784955,0.470236290356558,-1.39230358014116,1.39230358014116,"left",13,1335,3082
"entschädigt",-1.10032863310153,0.208037925870893,-1.22094830439046,1.22094830439046,"left",10,1336,4035
"polizeilich",-1.09972571329064,-0.1482464357274,-1.02115830822494,1.02115830822494,"left",7,1337,5759.5
"tierhaltungskennzeichnungsgesetz",-1.09972571329064,-0.1482464357274,-1.02115830822494,1.02115830822494,"left",7,1338,5759.5
"rechte",-1.09946340932184,4.07352974062305,-8.42823283049703,8.42823283049703,"left",477,1339,44
"gesundheitliche",-1.09901020516492,1.87659847070831,-2.80866476157164,2.80866476157164,"left",53,1340,695
"versorgungszentren",-1.09801629736899,0.471898582736214,-1.39020953046244,1.39020953046244,"left",13,1341,3094
"jugendhilfe",-1.09722133228195,1.77866369765866,-2.67009157932114,2.67009157932114,"left",48,1342,778
"beamt",-1.09645013086639,0.952482753949306,-1.76529741722163,1.76529741722163,"left",21,1343,1924
"marktmacht",-1.09589547678247,0.741531265005366,-1.58778100728286,1.58778100728286,"left",17,1344,2389
"atomausstieg",-1.09552833434371,1.64622411324189,-2.4951498827425,2.4951498827425,"left",42,1345,920
"strukturwandels",-1.09476756873198,-0.145045488181664,-1.01818265832995,1.01818265832995,"left",7,1346,5839.5
"mittlerem",-1.09476756873198,-0.145045488181664,-1.01818265832995,1.01818265832995,"left",7,1347,5839.5
